LibraryID	Cutibacterium_acnes	Cutibacterium_granulosum	Propionibacterium_sp._oral_taxon_193	Rothia_mucilaginosa	Rothia_dentocariosa	Micrococcus_luteus	Kocuria_palustris	Microbacterium_aurum	Dermacoccus_nishinomiyaensis	Actinomyces_oris	Corynebacterium_ureicelerivorans	Streptococcus_mitis	Streptococcus_oralis	Streptococcus_sanguinis	Streptococcus_pneumoniae	Streptococcus_gordonii	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_sp._oral_taxon_431	Streptococcus_pseudopneumoniae	Streptococcus_sp._NPS_308	Staphylococcus_aureus	Staphylococcus_epidermidis	Staphylococcus_hominis	Staphylococcus_capitis	Veillonella_parvula	Pseudomonas_aeruginosa	Pseudomonas_putida	Moraxella_osloensis	Acinetobacter_junii	Haemophilus_parainfluenzae	Stenotrophomonas_maltophilia	Neisseria_subflava	Neisseria_elongata	Neisseria_sicca	Neisseria_mucosa	Neisseria_meningitidis	Sphingomonas_melonis	Roseomonas_sp._FDAARGOS_362	Magnetospirillum_gryphiswaldense	Prevotella_melaninogenica
MBT484	0.1228785078138128	0.002289531171231726	0.032463031423290205	0.002131994622752479	0.003308267518064191	0.005251218282641573	3.465804066543438e-4	0	6.826583767434044e-4	0.012067299613510335	4.621072088724584e-4	0.008275920013443119	0.004369013611157788	0.0029826919845404136	0.0062594521929087545	0.0014703411191396404	5.04116955133591e-4	0.00150184842883549	0.0011237607124852966	0.0012917996975298268	9.767266005713325e-4	0.45088010418417074	0.003161233406150227	0.0011867753318769954	0	0.00507267686103176	0.005524281633338935	0.009966812300453706	0.023819526130062173	0.0011342631490505798	0.003413291883717022	0.003885901529154764	0.001144765585615863	9.242144177449168e-4	0.0022790287346664425	0.0012707948243992604	0	0.01475592337422282	0.0014703411191396404	0	0.002026970257099647
MBT485	0.38863026790393684	0.006546022546269178	0.181325852164709	0.0010584620443731953	0.001777805181325852	0.004223571846964886	1.849739495021118e-4	7.193431369526569e-5	2.6718459372527257e-4	0.003206215124703271	0.003206215124703271	0.006463811902046017	0.0024046613435274532	0.0016853182065747962	0.004593519745969109	5.035401958668599e-4	4.11053221115804e-4	0.0019319501392442786	5.960271706179157e-4	0.001037909383317405	3.8022422953211865e-4	8.426591032873981e-4	0.0022196873940253416	0.004305782491188047	5.651981790342305e-4	0.0017469761897421668	0.0012742649854589922	0.001983331791883754	0.03722086917203605	0.0014181336128495235	8.015537811758177e-4	7.090668064247618e-4	2.6718459372527257e-4	2.05526610557902e-4	2.363556021415873e-4	2.569082631973775e-4	1.2331596633474118e-4	0.001253712324403202	0.001346199299154258	1.849739495021118e-4	0.0016853182065747962
MBT486	0.18824542116944268	0.0033809711476633962	0.09365082657484808	8.296861712057415e-4	8.400572483458132e-4	0.0027483354421190187	1.659372342411483e-4	4.45956317023086e-4	2.281636970815789e-4	0.0019912468108937795	0.017330069901059925	0.0038372985418265544	0.0013067557196490428	7.674597083653108e-4	0.0030076123706208125	2.1779261994150714e-4	2.281636970815789e-4	0.0011823027939681814	3.215033913422248e-4	6.118935512642343e-4	1.970504656613636e-4	0.0014415797224699757	0.0017941963452324159	0.1055049677459501	4.355852398830143e-4	0.0010059944825869616	7.467175540851673e-4	0.0011823027939681814	0.010163655597270333	9.85252328306818e-4	3.837298541826554e-4	5.911513969840907e-4	1.2445292568086122e-4	9.333969426064592e-5	9.333969426064592e-5	7.259753998050237e-5	1.1408184854078945e-4	0.0015452904938706934	9.541390968866027e-4	4.563273941631578e-4	6.430067826844496e-4
MBT487	0.09822151606785916	6.35538926759264e-4	0.005740351596535288	0.05186817692583671	0.005525088411665214	0.09450053815796217	0.004971554507713597	0.004048998001127569	5.740351596535288e-4	0.06890472041412536	8.610527394802931e-4	0.07894008508021115	0.022377120598636665	0.017436317974475937	0.05044333965455384	0.004264261185997642	0.0011788222028599252	0.0037722310491517604	0.012054738352724104	0.01171646763364256	0.004428271231612936	0.0027471682640561735	0.0013633335041771308	0.0017528573625134537	2.870175798267644e-4	0.008323509814976168	0.001250576597816616	0.0013838347598790425	0.01844087950386961	0.0010558146686484547	0.014617395315463072	9.430577622879401e-4	0.024334990518169237	0.015847470657577776	0.0187688995951002	0.01782584183281226	0.012977294859310132	0.001107067807903234	8.815539951822049e-4	0.001988621803085439	0.0031879452616472756
MBT488	0.0568724237952267	5.088799552185639e-4	0.0031957661187725812	0.0779196987430665	0.005994605872474684	0.06770138924227774	0.0013129102844638947	6.92076739097247e-4	4.681695588010788e-4	0.06960460027479518	3.867487659661086e-4	0.15391583125540684	0.03563177446440385	0.012050277339575593	0.09161874713755025	0.005048089155768154	0.0016589486540125183	0.004101572439061625	0.022024324461859444	0.022787644394687293	0.007266805760521093	9.974047122283853e-4	0.0018014350414737163	0.014625209912981527	2.747951758180245e-4	0.006422065034858276	4.4781436059233626e-4	7.531423337234746e-4	0.007979237697827083	4.987023561141927e-4	0.01894051193323495	6.106559462622766e-4	0.03212050277339575	0.013414075619561346	0.01753600325683171	0.015744745814462367	0.013495496412396314	3.6639356775736604e-4	3.5621596865299473e-4	0.0011500686987939543	0.0031550557223550962
MBT489	0.5104897288072096	9.469894062064229e-4	0.04016900118633838	0.002882594126584386	0.0129144379461777	0.14815701292484443	0.004485191583241409	0.001873165858430287	7.076404354069974e-4	0.016452640123212688	5.515432805378067e-4	0.0061606343788373884	0.007440631048764751	0.004422752721293733	0.004100151934564073	0.0011343059920494517	3.538202177034987e-4	8.429246362936291e-4	8.221116823110704e-4	9.157699752325848e-4	8.637375902761879e-4	5.203238495639686e-4	0.0040169001186338375	0.005224051449622245	4.891044185901305e-4	0.0033092596832268403	0.0016650363186046996	0.001841946427456449	0.024985951256061772	8.94957021250026e-4	9.573958831977022e-4	0.0014569067787791122	0.001061460653110496	0.0010510541761192167	0.0024559285699419318	0.0021541407371948296	0.0016962557495785375	0.0011863383770058483	7.492663433721149e-4	6.139821424854829e-4	0.001144712469040731
MBT490	0.517076453232569	0.0012008903152337079	0.04153424090273824	0.003457735907655676	9.938402608830686e-4	0.0988871059578653	0.00468968373104198	0.0033335058750452924	6.107976603343859e-4	0.005880221543558156	2.6916507065583104e-4	0.008023189606087272	0.0024328381386200114	0.0012008903152337079	0.003095398312542057	1.8634504891557534e-4	1.759925461980434e-4	4.969201304415343e-4	0.0011594803043635798	0.00110771779077592	5.176251358765982e-4	0.0013561778559966872	0.0055385889538796	0.1187017961592215	5.59035146746726e-4	5.59035146746726e-4	7.867902065324293e-4	7.971427092499612e-4	0.01607743672032714	0.0012630053315388994	9.938402608830686e-4	0.0021843780733992444	0.0016149904239349862	8.903152337077488e-4	0.0016149904239349862	7.246751902272374e-4	6.211501630519178e-4	6.211501630519178e-4	6.729126766395776e-4	3.105750815259589e-5	5.693876494642581e-4
MBT492	0.3884166162491412	0.003968457428808745	0.00677816630605318	0.05992678349860027	0.004265835375670382	0.010162122253099396	0.0017842676811698234	4.4093971431208274e-4	2.6661471097939887e-4	0.012941067894461592	0.009987797249766712	0.015207292937786483	0.008336836924086589	0.00788564279781376	0.012746234067207415	0.002778945641362196	0.0018252853290128077	0.0015381617941119168	0.004317107435474113	0.0024815676945005587	0.0015279073821511705	0.10170325782667994	0.006060357468800952	0.007024272193111086	4.2043089039059053e-4	0.004829828033511418	5.332294219587977e-4	0.00701401778115034	0.012889795834657861	0.0019073206246987768	0.00461448538233575	0.006521806007034526	0.010849167854469386	0.007690808970559583	0.01600713707072468	0.014192106153672618	0.010592807555450733	4.1017647842984446e-4	4.717029501943211e-4	2.0508823921492224e-5	0.007434448671540931
MBT494	0.07405187731970686	0.0013247957606535659	9.567969382497975e-4	0.007696432514273097	0.004258272087815033	0.018031942297784643	3.259418141290519e-4	0.003753587988518436	0.0028809050668180715	0.006750149828091978	0.001682280330988655	0.11710773954094775	0.02077616208770989	0.0029229620750927878	0.09803488628836388	0.011344877982104741	0.006455750770168963	0.005709238873292747	0.016265547950246557	0.023036726282475894	0.007013006129808955	0.07657529781618984	0.005866952654322934	9.567969382497975e-4	5.782838637773502e-4	0.005972095175009725	7.044548886014993e-4	0.004310843348158428	0.012795844767582457	0.026033288122049435	0.007170719910839141	0.0023026212030407217	0.004552671145738047	0.004037472794372772	0.005414839815369733	0.004468557129188615	0.052686917116150936	4.3108433481584284e-4	4.7314134309055917e-4	6.623978803267829e-4	0.005120440757446719
MBT495	0.03916631842875052	9.820309235269535e-4	5.32804011700794e-4	0.00679063936481404	0.0024968658587547015	0.006111575428332637	2.50731299623903e-4	0.0025491015461763474	0.0021730045967404926	0.0031445883827831175	7.10405348934392e-4	0.10862933556205599	0.017603426661094858	0.0020685332218972	0.08555160885917258	0.006613038027580442	0.00444003343083995	0.00458629335562056	0.015200585039699122	0.021531550355202673	0.005944421228583368	0.00591307981613038	0.004314667781027998	5.536982866694525e-4	3.134141245298788e-4	0.0034997910572503134	0.001849143334726285	0.0021207689093188467	0.006821980777267029	0.006111575428332637	0.005442958629335562	0.0024028416213957376	0.0041893021312160465	0.0035833681571249476	0.003875888006686168	0.0032908483075637274	0.06108441287087338	0.0019745089845382363	3.343083994985374e-4	0.009256163811115754	0.004032595068951107
MBT496	0.14454501485524768	0.0019116055183214721	0.0027177042308666713	0.005688753771390405	0.0028328611898016994	0.02911167921877519	3.9153366037909674e-4	0.009212556714802275	0.0021649508279785344	0.007370045371841821	0.0021188880444045232	0.03390220871047237	0.008844054446210184	0.0017964485593864436	0.028996522259840164	0.004928717842419217	0.0032934890255418136	0.0026946728390796655	0.005896036297473457	0.006517883875722609	0.0017503857758124324	0.23586448329072526	0.010387157695939566	0.005182063152076279	0.0015431032497293812	0.003915336603790967	4.606278357401138e-4	0.00603422464819549	0.025518782100002302	0.02061309564937009	0.002878923973375711	0.006517883875722609	0.003224394850180796	0.001934636910108478	0.0029249867569497226	0.0020728252608305116	0.019231212142149748	5.066906193141251e-4	5.988161864621479e-4	0	0.003961399387364978
MBT497	0.06564570919418611	7.796402517124241e-4	8.019156874756363e-4	0.010346939912012028	0.003185387314139333	0.005234727404354848	6.125744834883332e-4	0.00072395166230439375	9.57843737818121e-4	0.005602272094447847	5.79161329843515e-4	0.15915798852815058	0.029904772512112265	0.004042991591022999	0.1003842512669154	0.015804421673998998	0.008152809489335635	0.008854485715876817	0.023211004065267028	0.03096285571086484	0.009868018043102968	0.011449573982291027	0.005914128195132816	6.348499192515453e-4	4.0095784373781813e-4	0.0064821518070947255	2.673052291585454e-4	7.128139444227878e-4	0.004566464331458484	0.006092331681238514	0.008921312023166452	8.910174305284847e-4	0.005780475580553545	0.0055577212229214225	0.007217241187280726	0.006560115832265969	0.06708247480091328	2.450297933953333e-4	3.341315364481817e-4	0	0.014144901709639694
MBT498	0.01943021729788741	1.9743795222001555e-4	9.291197751530144e-5	1.8582395503060289e-4	2.4389394097766627e-4	0.0010104177554789032	1.509819634623648e-4	6.852258341753481e-4	1.7420995784119016e-4	1.8582395503060289e-4	1.509819634623648e-4	7.316818229329988e-4	4.2971789600826913e-4	8.129798032588875e-5	4.8778788195533255e-4	2.206659465988409e-4	9.291197751530144e-5	1.509819634623648e-4	1.509819634623648e-4	1.3936796627295216e-4	8.129798032588875e-5	0.0026596053563755035	5.690858622812212e-4	3.019639269247296e-4	2.322799437882536e-4	1.2775396908353947e-4	5.923138566600466e-4	9.175057779636016e-4	0.02485395398534313	0.47004169424991	1.8582395503060289e-4	0.0034609711624449782	1.2775396908353947e-4	6.968398313647608e-5	3.484199156823804e-5	4.645598875765072e-5	2.206659465988409e-4	1.7420995784119016e-4	1.509819634623648e-4	1.0452597470471412e-4	6.968398313647608e-5
MBT499	0.1913196758313807	0.0015907478664631655	0.0011285711214772459	0.0021604075753992994	0.0037834003310475294	0.00927577978890346	9.888432683419679e-4	0.00418108729766332	0.002171155871794321	0.0023861217996947485	0.002482856467249941	0.020744212042391283	0.0051269373804252024	0.0014187751241428233	0.018949246544422708	0.0023108837249295987	0.0013972785313527806	0.001461768309722909	0.0022248973537694274	0.003912379887787786	0.001494013198907973	0.01966938240288914	0.010769792987811432	0.22715449601238205	0.005374148197510695	0.0014080268277478019	0.003654420774307272	0.005696597089361336	0.03474924224510415	0.06105032352372149	0.0019776865366839358	0.0045142844859089835	0.0017734689051785292	0.001515509791698016	7.523807476514972e-4	6.986392656763903e-4	0.008770609858337454	0.0013650336421677164	0.0014295234205378448	0.0013327887529826523	6.986392656763903e-4
MBT500	0.030937619278500465	3.920071799209796e-4	2.4758348205535554e-4	0.03633287599162342	5.467468562055768e-4	0.003662172338735467	3.920071799209796e-4	0.002805946129960696	7.530664245850397e-4	6.602226188142814e-4	2.1663554679843608e-4	0.2237742038643655	0.04381196034537896	0.002341727101106904	0.13689303361977367	0.0051064093173917085	0.024397288960871493	0.041790028575260214	0.037508897531386365	0.03441410400569442	0.010903989188854615	0.0015886606765218646	0.0023107791658499846	6.705385972332545e-4	6.499066403953083e-4	0.028472100436365885	2.5789946047432866e-4	7.221184893281202e-4	0.00845910230355798	0.0028472100436365885	0.004012915604980554	0.0015989766549408377	0.0017743482880633811	6.086427267194157e-4	6.602226188142814e-4	5.983267483004425e-4	0.0013823411081424018	0.0013823411081424018	6.911705540712009e-4	0.0022901472090120388	0.055004796929964815
MBT501	0.06764880755764022	5.835590495694875e-4	3.633480874677941e-4	0.0197529233005219	8.588227521966043e-4	0.012078571271277885	7.707383673559269e-4	0.01204553962696263	0.0015965294752372772	0.001233181387769483	3.8536918367796345e-4	0.1578802492788091	0.03029001783708793	0.0024002994869084583	0.09907291184955187	0.0031600273061593008	0.010878421527823654	0.018728942326749026	0.018640857941908347	0.02387086829182357	0.008147805597762656	0.001574508379027108	0.003281143335315232	9.248860408271124e-4	0.0019488670145999868	0.014192596507454141	3.523375393627095e-4	0.0011450970029288057	0.014633018431657527	0.007795468058399947	0.003721565259518619	0.004150976635616921	0.005461231860121997	0.0022241307172271036	0.004811609521922001	0.00384268128867455	0.005241020898020304	0.0037986390962542116	0.0017176455043932087	0.0031600273061593008	0.02524718680495915
MBT502	0.08221841581408268	0.0010184713670663395	8.680153696588121e-4	0.01921207351511504	4.2822091569834727e-4	0.00559001898060275	3.587796861256423e-4	0.002152678116753854	0.0012499421323086894	0.0010879125966390445	3.356326096014073e-4	0.24798620434239155	0.04389843062821165	0.002789222721170316	0.16264293319753714	0.004351650386556178	0.012175362251747604	0.01829776399240776	0.02064719225961761	0.041016619600944396	0.011052729040322206	0.008367668163510948	0.00918938938012129	3.587796861256423e-4	0.0013309569001435117	0.011862876718670432	5.323827600574048e-4	0.0015624276653858618	0.012811906856164066	0.0024767371880931436	0.001967501504559974	0.0016202953566964492	8.91162446183047e-4	4.629415304846998e-4	2.314707652423499e-4	3.1248553307717234e-4	0.0014929864358131566	0.0016665895097449192	0.0023031341141613814	0	0.02356372390167122
MBT503	0.1309560114834951	0.001251406517829914	5.994132060193704e-4	0.01307141429968557	6.940573964434817e-4	0.005731231531237841	6.940573964434817e-4	0.0017877235968998767	0.0021768163797545557	0.004206408463293828	3.470286982217408e-4	0.12008244560588055	0.02623747278979525	0.004732209521205556	0.07164565215105212	0.0032809986013691856	0.01233529281860915	0.019275866783043966	0.024512845319844784	0.01852922928080931	0.008539009180486471	0.003817315680439149	0.006498901075788964	0.0029970660300968526	0.0018403037026910498	0.01415456447898373	4.627049309623211e-4	0.0014301788775199016	0.010621181369816915	0.0026815853953498156	0.011672783485640372	0.001093666200456395	0.0064463209699977915	0.001566887152576951	0.00121985845435521	0.0011462463062475682	0.00218733240091279	0.005710199488921371	5.363170790699631e-4	0.009001714111448792	0.038846182158518504
MBT504	0.016311662028838856	5.970149253731343e-4	1.2142676448267138e-4	0.06667341259802681	5.059448520111307e-4	0.001892233746521629	3.238047052871237e-4	3.94636984568682e-4	3.94636984568682e-4	9.511763217809258e-4	1.922590437642297e-4	0.022008601062484187	0.01602833291171262	0.001679736908676954	0.01811282570199848	0.002337465216291424	0.004381482418416392	0.0044320769036175055	0.04197318492284341	0.003703516316721477	0.006172527194535795	0.0015583101441942826	0.0021755628636478622	6.880849987351378e-4	4.857070579306855e-4	0.02515557804199342	1.3154566152289397e-4	3.1368580824690106e-4	0.001942828231722742	3.5416139640779155e-4	0.06265621047305843	3.642802934480142e-4	0.1442145206172527	0.016726536807487983	0.0038451808752845936	0.002974955729825449	0.027766253478370855	9.410574247407032e-4	3.0356691120667843e-4	0.0012749810270680495	0.1914495320010119
MBT505	0.16115131399967353	9.140867294194461e-4	0.0053212906034060614	0.00488601120844442	0.005386582512650308	0.032014799499428696	0.0010011426084117743	0.004439849828608738	0.0029925458403612815	0.005136296860547364	7.182110016867076e-4	0.1375047608683824	0.02602970781870613	0.0033734153109527174	0.0989934163991512	0.0033842972958267586	0.003112247673975733	0.009826432341259045	0.007421513684095978	0.024843571467435658	0.00477719135970401	0.0023831546874149845	0.008433538277381794	0.0035910550084335383	0.0010446705479079384	0.002306980793296697	7.943848958049947e-4	0.0065074269546765325	0.09794874585124327	0.014168344306001415	0.0030034278252353227	0.0022852168235486152	0.002807552097502584	0.0013928940638772514	0.002666086294140051	0.002579030415147723	0.006170085423581261	0.0015778878067359485	0.0050710049513031175	0.0030034278252353227	0.0048207192992001735
MBT506	0.02794411177644711	2.4566252111162294e-4	8.188750703720764e-4	0.008424177286452735	0.0123343057474794	0.008280874149137623	1.535390756947643e-4	7.267516249552178e-4	7.062797481959158e-4	0.01490352628077179	1.842468908337172e-4	0.2857362198679564	0.05829366907211219	0.008506064793489943	0.18895542248835662	0.008403705409693435	0.005486462971492912	0.01983724857976355	0.015251548185679923	0.055007932852244236	0.011095757203541636	5.527406725011516e-4	0.0018834126618557758	7.984031936127744e-4	1.2283126055581147e-4	0.004626644147602231	1.535390756947643e-4	8.598188238906802e-4	0.012272890117201495	0.001361379804493577	0.004319565996212703	3.889656584267363e-4	0.0061620349045498745	0.003920364399406315	0.0085777163621475	0.008086391319924256	0.018465632836890324	2.4566252111162294e-4	0.0012283126055581144	1.0235938379650955e-5	0.007799785045294027
MBT507	0.044890132669983415	2.902155887230514e-4	0.00152363184079602	0.014915008291873963	0.013287728026533996	0.01595149253731343	3.005804311774461e-4	9.742951907131011e-4	0.0012645107794361525	0.018034825870646764	5.597014925373135e-4	0.24832089552238804	0.050507877280265345	0.0076181592039800995	0.15484038142620232	0.007296849087893864	0.00777363184079602	0.01689469320066335	0.01515339966832504	0.043584162520729684	0.008841210613598672	0.004830016583747927	0.001927860696517413	9.328358208955224e-4	2.2802653399668326e-4	0.005192786069651741	2.7985074626865673e-4	0.0013577943615257048	0.0310530679933665	0.0030887230514096186	0.005472636815920398	0.0010261194029850746	0.006353648424543947	0.003451492537313433	0.00792910447761194	0.0073590381426202325	0.015443615257048094	6.011608623548922e-4	0.0026741293532338306	0	0.013567578772802652
MBT508	0.07387568237450966	3.3798662392330774e-4	0.002703892991386462	0.04872128393949015	8.910556448887204e-4	0.029210237922099203	3.07260567203007e-4	8.603295881684197e-4	0.003195509898911273	6.657312289398486e-4	0.0010754119852105246	0.13982404211518173	0.022727039954115756	0.001659207062896238	0.08371826254391264	0.0030828476909368374	0.011614449440273665	0.0877843440498991	0.023607853580097708	0.02210227680080297	0.005151735510103751	0.0011368640986511261	0.011276462816350358	0.005776498663416532	7.169413234736831e-4	0.009422657394225549	5.121009453383451e-4	0.0018333213843112752	0.08181324702725401	0.004752296772739842	0.003236477974538341	0.003000911539682702	0.006903120743160892	4.4040681299097674e-4	3.5847066173684154e-4	3.4822864283007467e-4	0.001341704476786464	6.657312289398486e-4	0.004424552167723301	0.0013109784200661635	6.042791154992472e-4
MBT509	0.3724024247580559	0.0019887270020206315	0.020504094437945333	0.00311602679995746	0.0017015846006593642	0.04203977454004042	4.679357651813251e-4	0.0015420610443475486	0.004711262363075614	0.0013931723917898543	0.0027119004573008614	0.04266723386153355	0.006976496862703392	0.0011272997979368286	0.02335424864404977	0.0010422205679038604	0.0010422205679038604	0.0039455492927789005	0.0023503137296607465	0.006593640327555036	0.0014144421992980964	0.0030734871849409763	0.029501223013931724	0.022450281824949483	0.0032436456450069128	8.82697011592045e-4	0.0011698394129533128	0.0019036477719876633	0.14875039880889077	0.005870466872274806	0.0011698394129533128	0.0028288843985961928	0.0011060299904285865	6.593640327555036e-4	7.125385515261087e-4	5.104753801978093e-4	0.00196745719451239	0.0014888865255769435	0.00840157396575561	0.001616505370626396	3.8285653514835694e-4
MBT510	0.29559446041285603	0.002268095113666057	0.01928403449176901	0.004463025868826758	0.0025293963940423306	0.014005748628168278	0.0032192317742356937	0.0014841912725372356	0.041870917167494116	0.007379148157825974	2.717533315913248e-4	0.01612751502482362	0.009490462503266265	0.00395087535928926	0.009448654298406061	0.0023726156258165663	0.003020642801149726	0.00460935458583747	0.002477136137967076	0.0025712045989025344	0.0013901228116017768	0.0020590540893650378	0.007431408413901228	0.004327149203031094	0.006825189443428273	0.007640449438202247	0.0014005748628168279	0.0026339169061928404	0.1722079958191795	0.0017977528089887641	0.006250326626600471	0.0019127253723543246	0.004149464332375228	0.001348314606741573	0.0016096158871178469	0.001411026914031879	0.001578259733472694	0.0035014371570420695	0.004358505356676248	0.0010974653775803502	0.002027697935719885
MBT511	0.27946760128510034	0.0017315475445404099	0.012026953728042727	0.0037760253682146286	0.0016272374514958068	0.018629782617766096	0.005152918596403388	0.0011682730420995535	0.04482204698126591	0.010211958109066634	4.90257437309634e-4	0.01738849251053532	0.006435932740852005	0.0020653398422831393	0.011046438853423457	0.0017524095631493305	0.002284391037676806	0.0031084407727291694	0.0020966328701965205	0.003056285726206868	0.001011807902532649	0.001961029749238536	0.008188342304001334	0.005737055117453165	0.005862227229106689	0.006279467601285101	0.002023615805065298	0.0027120624191596778	0.1687320065089498	0.0021905119539366628	0.0036091292193432636	0.0023887011307214085	0.0028268035215087413	6.154295489631577e-4	0.0011265490048817123	0.0011578420327950933	0.0010952559769683314	0.004631368131180373	0.009273167271665207	9.80514874619268e-4	0.0011265490048817123
MBT512	0.1107351519482157	7.986213273927116e-4	0.03486612584590812	0.003247026186372998	0.007050985666848808	0.00939430877222479	0.002963305451641377	0.0015552099533437014	0.061063007019461144	0.01520532974654281	4.413433651380774e-4	0.024158295153629522	0.013271825480223614	0.004350384599218191	0.014312134840906224	0.0023538312807364127	0.001975536967760918	0.0038880248833592537	0.0022802740532134	0.004402925476020344	0.0020490941952839305	0.001197931991089067	0.003761926779034088	0.003530746921104619	0.006420495145222983	0.007818082468160228	0.0012399646925307889	0.010476650834349123	0.18931528729351432	0.024231852381152535	0.004360892774578622	0.0027951746458744903	0.0026690765415493256	8.406540288344332e-4	9.142112563574461e-4	7.460804505905594e-4	9.982766592408893e-4	0.0035517632718254804	0.005979151780084906	0.001418603673658106	0.0016918162330292969
MBT513	0.08283538736047139	5.083198472965683e-4	0.024731316652143242	0.007448441844059919	0.003340387567948878	0.01528071704220092	0.0038072119175069506	0.00278019834847919	0.0724926345491514	0.027138055520975972	4.771982239926968e-4	0.01139051412921698	0.008143491431179716	0.0036619776754222167	0.00955433835428856	0.0018880451471015394	0.006597784140420764	0.011411261878086226	0.0025519731109174652	0.001784306402755301	0.0011515000622432468	0.005228432715050417	0.0050935723474003075	0.013465289016141748	0.005259554338354288	0.005653761566869995	0.0012137433088509897	0.00237561724552886	0.1584609319888792	0.0018776712726669155	0.006213950786339682	0.00197103614257853	0.004346653388107391	9.025270758122743e-4	9.440225735507697e-4	8.091622059006597e-4	0.001244864932154861	0.011131167268351384	0.01870409560562679	0.0039005767874185646	0.0026245902319598324
MBT514	0.0698832187509663	5.359774889454643e-4	0.03766272585782167	0.002772652779352498	0.0023397478844350075	0.011946113647842175	0.0018140776548923408	0.00260773662890774	0.08012863459734691	0.006246199198095219	5.359774889454643e-4	0.012616085509024004	0.007379997732402931	0.0034013956029231387	0.007297539657180553	0.0018346921736979353	0.0019171502489203148	0.0030715633020336223	0.0017831558766839486	0.0020717591399622756	9.99804162071347e-4	0.0011028767560993208	0.0033395520465063543	0.004122903761118956	0.0024118987002545896	0.004174440058132943	0.0012574856471412816	0.0021542172151846543	0.1655552005277317	0.0015770106886280005	0.00537008214885744	0.001370865500572053	0.00331893752770076	0.0014120945381832424	0.0016800832826559745	0.0015667034292252034	0.0012059493501272948	0.01440954864511075	0.008977622939836527	0.0027108092229357135	0.0012987146847524712
MBT515	0.10254068241469817	8.398950131233596e-4	0.006698162729658793	0.0024041994750656167	0.0012178477690288714	0.010005249343832021	0.0010603674540682416	5.774278215223097e-4	0.003496062992125984	0.004556430446194226	0.0015118110236220473	0.0219002624671916	0.008535433070866141	0.00483989501312336	0.0500997375328084	0.0011233595800524934	3.0446194225721785e-4	9.868766404199476e-4	0.001700787401574803	0.0032545931758530184	0.0012808398950131233	0.012272965879265093	0.008209973753280841	0.006708661417322835	0.0026351706036745405	0.001795275590551181	0.002299212598425197	0.008083989501312337	0.1509291338582677	0.0010393700787401574	0.009007874015748032	0.0029501312335958006	0.0030341207349081365	0.001532808398950131	0.001826771653543307	0.0013228346456692914	0.0029921259842519685	0.002309711286089239	0.002876640419947506	6.929133858267717e-4	9.343832020997374e-4
MBT516	0.05038514964010607	3.8935892579029335e-4	0.001999410700004209	9.89182135791556e-4	2.525571410531633e-4	0.008892116007913457	6.313928526329081e-4	3.8935892579029335e-4	0.0035357999747442858	6.629624952645537e-4	4.94591067895778e-4	0.0030938249779012502	9.786589215810078e-4	0.0013364482047396558	0.0016837142736877552	3.3674285473755104e-4	1.368017847371301e-4	5.261607105274235e-4	3.472660689480995e-4	4.1040535421139033e-4	1.6837142736877552e-4	6.103464242118113e-4	0.0024729553394788905	0.0034410910468493493	0.0033884749757966074	1.5784821315822703e-4	0.0013995874900029465	0.01375384097318685	0.09739234751862608	9.786589215810078e-4	0.001525866060529528	0.003651555331060319	0.0011049374921075893	4.1040535421139033e-4	3.262196405270026e-4	2.8412678368480867e-4	7.261017805278443e-4	0.039840889001136505	0.00282022140842699	8.102874942122321e-4	1.4732499894767857e-4
MBT517	0.7283956908588726	0.0019262716960363648	0.04306083553308805	8.051611851157292e-4	3.2614123954054854e-4	0.002364523986668977	3.5671698074747496e-4	1.0191913735642143e-4	5.605552554603178e-4	0.001732625335059164	1.3249487856334784e-4	0.00490231050684387	0.0036487051173598865	0.002089342315806639	0.00233394824546205	8.459288400582978e-4	7.134339614949499e-5	2.3441401591976926e-4	3.669088944831171e-4	5.707471691959599e-4	4.892118593108228e-4	9.274641499434349e-4	0.008693702416502747	0.005605552554603177	0.008316601608283989	0.001875312127358154	5.401714279890335e-4	0.004382522906326121	0.05433309212470826	1.8345444724155856e-4	0.0024052916416115455	0.0014574436641968263	4.790199455751806e-4	4.994037730464649e-4	3.669088944831171e-4	2.955654983336221e-4	4.688280318395385e-4	0.0018651202136225119	0.001875312127358154	0	2.547978433910535e-4
MBT518	0.24241801594476864	0.0013869483027862252	0.06311128462233911	0.0034314128380044384	6.575162324319882e-4	0.002558149091805704	4.5204240979699185e-4	1.7465274923974687e-4	4.725897920604915e-4	0.001006821730911482	2.3629489603024575e-4	0.0039348237034601795	0.0018492644037149666	0.0013766746116544752	0.0021882962110627104	6.67789923563738e-4	1.335579847127476e-4	3.90400263006493e-4	4.4176871866524205e-4	6.266951590367387e-4	2.568422782937454e-4	0.0033492233089504396	0.015924221254212213	0.022622667872113093	0.005095750801347909	8.629900550669845e-4	0.0012533903180734773	0.07704240979699187	0.12617120078901947	2.2602120489849593e-4	0.0015513273608942222	0.008794279608777841	0.0011814744801512287	5.136845565874908e-4	4.006739541382428e-4	3.90400263006493e-4	6.472425413002384e-4	0.01494822059669598	0.0013047587737322266	0.00111983233336073	9.246322018574833e-4
